平台,link,品牌,产品,型号,类别,价格,总评价数,好评率,好评数,中评数,差评数,追评数,晒图数,标题,产品ID,抓取时间
京东,https://item.jd.com/26623093634.html,SweetLF,SweetLF成人电动牙刷,SweetLF电动牙刷成人声波震动情侣自动牙刷刷头软毛充电防水美白口腔护理 魅力黑 标配4个刷头,家用电器,219.00,1300,1.0,1300,0,0,0,10,"声波震动情侣自动', '刷头软毛充电防水美白口腔护理 魅力黑 标配4个刷头",26623093634,2018-05-17 23:54:45
京东,https://item.jd.com/4582235.html,力博得（Lebond）,力博得（Lebond）成人电动牙刷,力博得M9声波电动牙刷,家用电器,299.00,4000,0.99,4000,20,10,30,200,"力博得（Lebond）声波', ' ', '充电式亮白型 9档力度自动', ' M9·悦净（极地白",4582235,2018-05-17 23:54:45
京东,https://item.jd.com/21044832054.html,PHILIPS,PHILIPS成人电动牙刷,飞利浦（PHILIPS）声波震动电动牙刷 亮美白充电式震动牙刷牙菌斑 两分钟时段计时成人牙刷 HX6730,家用电器,378.00,700,0.99,700,0,5,2,30,"飞利浦（PHILIPS）声波震动', ' 亮美白充电式震动', '牙菌斑 两分钟时段计时', ' HX6730",21044832054,2018-05-17 23:54:45
京东,https://item.jd.com/18662477421.html,拜尔,拜尔成人电动牙刷,【德国牙医推荐】拜尔  X7 智能5档电动牙刷 续航约80天 智能提醒 成人声波震动 钢琴黑,家用电器,368.00,4000,0.98,4000,20,10,20,500,"德国牙医推荐】拜尔  X7 智能5档', ' 续航约80天 智能提醒 ', '声波震动 钢琴黑",18662477421,2018-05-17 23:54:45
京东,https://item.jd.com/10704867365.html,纽乐（NEWLY）,纽乐（NEWLY）成人电动牙刷,纽乐（NEWLY） NY511 360度旋转式儿童成人通用款电动牙刷  进口软毛适合3岁 梦幻粉7-14岁,家用电器,198.00,100,0.98,100,1,2,0,4,"纽乐（NEWLY） NY511 360度旋转式儿童', '通用款', '  进口软毛适合3岁 梦幻粉7-14岁",10704867365,2018-05-17 23:54:45
京东,https://item.jd.com/11758153228.html,迪斯（Desleep）,迪斯（Desleep）成人电动牙刷,迪斯（Desleep） 美国电动牙刷DE-D05  声波式震动牙刷 成人电动牙刷 酷蓝,家用电器,99.00,2900,0.97,2800,30,20,20,300,"迪斯（Desleep） 美国', 'DE-D05  声波式震动', ' ', ' 酷蓝",11758153228,2018-05-17 23:54:45
京东,https://item.jd.com/26114579355.html,VEEMI,VEEMI成人电动牙刷,VEEMI 微米360°全自动牙刷电动成人懒人家用声波无线充电智能牙刷家用情侣电动牙刷 全自动牙刷,家用电器,268.00,100,0.98,100,0,2,1,1,"微米360°全自动', '懒人家用声波无线充电智能', '家用情侣', ' 全自动",26114579355,2018-05-17 23:54:45
京东,https://item.jd.com/10427903697.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 成人家用充电式牙刷 全身水洗 声波震动 深度清理齿缝 HX9362 粉钻版 注册送刷头,家用电器,949.00,400,0.98,400,4,2,2,30,"飞利浦（PHILIPS） ', ' ', '家用充电式', ' 全身水洗 声波震动 深度清理齿缝 HX9362 粉钻版 注册送刷头",10427903697,2018-05-17 23:54:45
京东,https://item.jd.com/10651615111.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）电动牙刷HX6730/02成人充电式声波震动电动牙刷智能净白牙齿,家用电器,359.00,1300,0.99,1300,2,2,20,400,"飞利浦（PHILIPS）', 'HX6730/02', '充电式声波震动', '智能净白牙齿",10651615111,2018-05-17 23:54:45
京东,https://item.jd.com/11644636022.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷HX6511HX6231HX6730成人声波震动牙刷 HX6511,家用电器,279.00,1500,0.98,1500,8,8,6,80,"飞利浦（PHILIPS） ', 'HX6511HX6231HX6730', '声波震动', ' HX6511",11644636022,2018-05-17 23:54:45
京东,https://item.jd.com/18373106082.html,欧乐-B,欧乐-B成人电动牙刷,【520礼物】欧乐-B 买一送一欧乐b电动牙刷 D12系列成人充电式电动牙刷 2手柄4刷头（清亮型+深洁型）,家用电器,259.00,1200,0.99,1200,2,1,1,50,"礼物】欧乐-B 买一送一欧乐b', ' D12系列', '充电式', ' 2手柄4刷头（清亮型+深洁型",18373106082,2018-05-17 23:54:45
京东,https://item.jd.com/16876429300.html,博皓（prooral）,博皓（prooral）成人电动牙刷,博皓(prooral)2205旋转式电动牙刷感应充电双速双模智控机芯成人牙刷智能情侣电动牙刷配2刷头 2915牙刷头（2只装黑色）,家用电器,29.00,21000,0.96,20000,400,300,90,2200,"博皓(prooral)2205旋转式', '感应充电双速双模智控机芯', '智能情侣', '配2刷头 2915', '头（2只装黑色",16876429300,2018-05-17 23:54:45
京东,https://item.jd.com/13214173971.html,小米（MI）,小米（MI）成人电动牙刷,【速发】素士小米声波电动牙刷 米家智能防水震动充电式自动家用软毛成人牙刷头 素士牙刷X3黑金版【特价】,家用电器,279.00,2500,0.99,2500,10,10,7,70,"速发】素士小米声波', ' 米家智能防水震动充电式自动家用软毛', '头 素士', 'X3黑金版【特价",13214173971,2018-05-17 23:54:45
京东,https://item.jd.com/11867772219.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷成人充电式 声波震动牙刷牙刷头 HX6511 浅绿,家用电器,269.00,100,1.0,100,0,0,2,10,"飞利浦（PHILIPS） ', '充电式 声波震动', '头 HX6511 浅绿",11867772219,2018-05-17 23:54:45
京东,https://item.jd.com/18730542155.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B【买一享五】德国博朗欧乐b电动牙刷成人2D充电式旋转式牙刷D12013清亮,家用电器,219.00,70,1.0,70,0,0,0,3,"欧乐B【买一享五】德国博朗欧乐b', '2D充电式旋转式', 'D12013清亮",18730542155,2018-05-17 23:54:45
京东,https://item.jd.com/13644529287.html,网易严选,网易严选成人电动牙刷,网易严选 电动牙刷全净皓齿变速式声波 4种模式成人充电式声波振动牙刷 黑色,家用电器,219.00,3000,0.99,2900,7,10,9,200,"网易严选 ', '全净皓齿变速式声波 4种模式', '充电式声波振动', ' 黑色",13644529287,2018-05-17 23:54:45
京东,https://item.jd.com/3351300.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX9312/02,家用电器,1299.00,90000,0.98,89000,500,500,600,9400,"飞利浦（PHILIPS）', 'HX9312/02 钻石亮白型 充电式', '声波震动 典藏金钻",3351300,2018-05-17 23:54:46
京东,https://item.jd.com/13188614600.html,迪斯（Desleep）,迪斯（Desleep）成人电动牙刷,迪斯（Desleep） 美国迪斯电动牙刷DE-D05  声波式震动牙刷 成人电动牙刷 酷蓝,家用电器,99.00,3200,0.99,3200,10,8,5,70,"迪斯（Desleep） 美国迪斯', 'DE-D05  声波式震动', ' ', ' 酷蓝",13188614600,2018-05-17 23:54:46
京东,https://item.jd.com/17160125490.html,罗曼（ROAMAN）,罗曼（ROAMAN）成人电动牙刷,罗曼（ROAMAN） 电动牙刷RM-8872 3D声波震动牙刷成人充电式五档美白 玫瑰粉,家用电器,329.00,70,1.0,70,0,0,0,0,"罗曼（ROAMAN） ', 'RM-8872 3D声波震动', '充电式五档美白 玫瑰粉",17160125490,2018-05-17 23:54:46
京东,https://item.jd.com/5072160.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX9924/12,家用电器,1999.00,5200,0.99,5200,10,30,40,400,"飞利浦（PHILIPS）', 'HX9924/12 钻石亮白智能型 充电式', '声波震动', '蓝牙版 钛金黑",5072160,2018-05-17 23:54:46
京东,https://item.jd.com/11450914745.html,博皓（prooral）,博皓（prooral）成人电动牙刷,博皓(prooral)2205旋转式电动牙刷感应充电双速双模智控机芯成人牙刷智能情侣电动牙刷配2刷头 黑+白两支装,家用电器,198.00,21000,0.96,20000,400,300,90,2200,"博皓(prooral)2205旋转式', '感应充电双速双模智控机芯', '智能情侣', '配2刷头 黑+白两支装",11450914745,2018-05-17 23:54:46
京东,https://item.jd.com/4340489.html,舒客,舒客成人电动牙刷,舒客智能声波电动牙刷,家用电器,309.00,13000,0.99,13000,40,30,30,400,"舒客（Saky）', ' ', '充电声波震动', 'G2411（珠光白）标配2个刷头",4340489,2018-05-17 23:54:46
京东,https://item.jd.com/11533373179.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,【情人节礼物】飞利浦（PHILIPS） 电动牙刷成人HX6730升级声波牙刷软毛旅行盒舌苔刷头 灵动绿HX6213（自带3支刷头）,家用电器,469.00,500,0.99,500,1,2,10,100,"情人节礼物】飞利浦（PHILIPS） ', 'HX6730升级声波', '软毛旅行盒舌苔刷头 灵动绿HX6213（自带3支刷头",11533373179,2018-05-17 23:54:46
京东,https://item.jd.com/11989594375.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）电动牙刷成人充电式声波震动牙刷 智能净白牙齿 HX3216/01时尚粉蓝,家用电器,179.00,800,0.99,800,3,3,10,100,"飞利浦（PHILIPS）', '充电式声波震动', ' 智能净白牙齿 HX3216/01时尚粉蓝",11989594375,2018-05-17 23:54:46
京东,https://item.jd.com/13644529289.html,网易严选,网易严选成人电动牙刷,网易严选 电动牙刷全净皓齿变速式声波 4种模式成人充电式声波振动牙刷 白色刷头2只装（搭配粉色/白色牙刷）,家用电器,48.00,3000,0.99,2900,7,10,9,200,"网易严选 ', '全净皓齿变速式声波 4种模式', '充电式声波振动', ' 白色刷头2只装（搭配粉色/白色",13644529289,2018-05-17 23:54:46
京东,https://item.jd.com/12764138415.html,小米（MI）,小米（MI）成人电动牙刷,小米（MI）电动牙刷儿童成人智能充电式便携震动软毛声波自动牙刷情侣 米家电动牙刷,家用电器,195.00,2900,0.99,2900,10,5,6,90,"小米（MI）', '儿童', '智能充电式便携震动软毛声波自动', '情侣 米家",12764138415,2018-05-17 23:54:46
京东,https://item.jd.com/13644529288.html,网易严选,网易严选成人电动牙刷,网易严选 电动牙刷全净皓齿变速式声波 4种模式成人充电式声波振动牙刷 粉色,家用电器,209.00,3000,0.99,2900,7,10,9,200,"网易严选 ', '全净皓齿变速式声波 4种模式', '充电式声波振动', ' 粉色",13644529288,2018-05-17 23:54:46
京东,https://item.jd.com/13537886862.html,小米（MI）,小米（MI）成人电动牙刷,小米（MI） 声波电动牙刷成人米家充电式家用智能防水震动牙刷 米家声波电动牙刷,家用电器,195.00,11000,0.99,11000,30,40,20,200,"小米（MI） 声波', '米家充电式家用智能防水震动', ' 米家声波",13537886862,2018-05-17 23:54:46
京东,https://item.jd.com/13644529290.html,网易严选,网易严选成人电动牙刷,网易严选 电动牙刷全净皓齿变速式声波 4种模式成人充电式声波振动牙刷 白色（热卖！）,家用电器,219.00,3000,0.99,2900,7,10,9,200,"网易严选 ', '全净皓齿变速式声波 4种模式', '充电式声波振动', ' 白色（热卖",13644529290,2018-05-17 23:54:46
京东,https://item.jd.com/2237612.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX3216/31,家用电器,199.00,62000,0.98,62000,300,200,200,4100,"飞利浦（PHILIPS）', 'HX3216/31充电式', '声波震动', ' 智能净白牙齿 清新果绿",2237612,2018-05-17 23:54:46
京东,https://item.jd.com/4112662.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX6616/50,家用电器,399.00,45000,0.99,44000,100,100,100,2900,"飞利浦（PHILIPS）', 'HX6616 / 50 ', '充电式牙龈护理型声波震动', ' 炫感冰蓝",4112662,2018-05-17 23:54:46
京东,https://item.jd.com/4047589.html,素士,素士成人电动牙刷,素士X3 充电式声波牙刷 白色,家用电器,269.00,30000,0.99,30000,100,100,100,2600,"素士(SOOCAS)', ' ', '充电式声波震动自动', ' X3白金升级版",4047589,2018-05-17 23:54:46
京东,https://item.jd.com/136057.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX6711,家用电器,369.00,110000,0.98,110000,800,800,300,10000,"飞利浦（PHILIPS）', 'HX6711/02充电式声波', '净白模式清洁",136057,2018-05-17 23:54:46
京东,https://item.jd.com/4477785.html,米家,米家成人电动牙刷,米家米家声波电动牙刷,家用电器,185.00,49000,0.99,49000,100,80,100,2300,"米家 （MIJIA ）小米声波', '充电式磁悬浮声波震动马达 可替换刷头 智能",4477785,2018-05-17 23:54:46
京东,https://item.jd.com/4112612.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX6616/51,家用电器,429.00,45000,0.99,44000,100,100,100,2900,"飞利浦（PHILIPS）', 'HX6616 / 51 ', '充电式护理型声波震动', ' 优雅靓紫",4112612,2018-05-17 23:54:47
京东,https://item.jd.com/10476495568.html,欧乐-B,欧乐-B成人电动牙刷,欧乐-B 博朗（Braun）欧乐B D16.523U 600 3D声波智能成人电动牙刷 粉色1主体2刷头,家用电器,279.00,1500,0.98,1400,10,10,10,100,"欧乐-B 博朗（Braun）欧乐B D16.523U 600 3D声波智能', ' 粉色1主体2刷头",10476495568,2018-05-17 23:54:47
京东,https://item.jd.com/10078456364.html,拜尔,拜尔成人电动牙刷,【德国牙医推荐】拜尔 智能电动牙刷 成人声波充电式震动牙刷软毛情侣自动牙刷X1S 情侣双人,家用电器,448.00,17000,0.99,17000,70,40,80,1800,"德国牙医推荐】拜尔 智能', ' ', '声波充电式震动', '软毛情侣自动', 'X1S 情侣双人",10078456364,2018-05-17 23:54:47
京东,https://item.jd.com/12765520785.html,迪斯（Desleep）,迪斯（Desleep）成人电动牙刷,迪斯（Desleep）【一年免费换新】声波震动电动牙刷DE-D05电动牙刷成人 男女通用 无需充电 酷蓝,家用电器,69.00,44000,0.98,44000,300,100,100,2500,"迪斯（Desleep）【一年免费换新】声波震动', 'DE-D05', ' 男女通用 无需充电 酷蓝",12765520785,2018-05-17 23:54:47
京东,https://item.jd.com/1280920.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX9362/67PP,家用电器,2199.00,90000,0.98,89000,500,500,600,9400,"飞利浦（PHILIPS）', 'HX9362/67 钻石亮白型 充电式', '声波震动 奢宠粉钻",1280920,2018-05-17 23:54:47
京东,https://item.jd.com/2238467.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX3216/13,家用电器,199.00,62000,0.98,62000,300,200,200,4100,"飞利浦（PHILIPS）', 'HX3216/13充电式', '声波震动', ' 智能净白牙齿 动感湖蓝",2238467,2018-05-17 23:54:47
京东,https://item.jd.com/12962776521.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,【情人节礼物】飞利浦（PHILIPS） 声波电动牙刷成人情侣款带旅行收纳盒震动充电式 情侣款（买黑钻送粉钻，实际收到2支）,家用电器,2099.00,13000,0.99,13000,8,10,200,3000,"情人节礼物】飞利浦（PHILIPS） 声波', '情侣款带旅行收纳盒震动充电式 情侣款（买黑钻送粉钻，实际收到2支",12962776521,2018-05-17 23:54:47
京东,https://item.jd.com/868286.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX6972/10,家用电器,999.00,400000,0.98,390000,3300,3100,1200,32000,"飞利浦（PHILIPS）', 'HX6972/10充电式', '声波震动', ' 带消毒器 5种刷牙模式",868286,2018-05-17 23:54:47
京东,https://item.jd.com/18731626789.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B【买一赠一】博朗欧乐b电动牙刷成人2D充电式旋转式牙刷D12系列两只装,家用电器,219.00,7200,0.99,7200,10,7,10,300,"欧乐B【买一赠一】博朗欧乐b', '2D充电式旋转式', 'D12系列两只装",18731626789,2018-05-17 23:54:47
京东,https://item.jd.com/3244988.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX3226/51,家用电器,239.00,76000,0.99,75000,300,200,200,5000,"飞利浦（PHILIPS）', 'HX3226/51', '充电式声波震动', '软毛呵护型温和清洁 酷黑",3244988,2018-05-17 23:54:47
京东,https://item.jd.com/1374540.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX6761/03,家用电器,369.00,110000,0.98,110000,800,800,300,10000,"飞利浦（PHILIPS）', 'HX6761/03亮白型', '充电式声波震动', '粉色",1374540,2018-05-17 23:54:47
京东,https://item.jd.com/3244966.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦HX3226/41,家用电器,239.00,76000,0.99,75000,300,200,200,5000,"飞利浦（PHILIPS）', 'HX3226/41', '充电式声波震动', '软毛呵护型温和清洁 樱粉",3244966,2018-05-17 23:54:47
京东,https://item.jd.com/11608441174.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷成人进口牙刷头洁牙充电式电动声波牙刷,家用电器,199.00,28000,0.99,28000,100,100,100,1700,"飞利浦（PHILIPS） ', '进口', '头洁牙充电式', '声波",11608441174,2018-05-17 23:54:47
京东,https://item.jd.com/1834943.html,博朗（BRAUN）,博朗（BRAUN）成人电动牙刷,博朗4000 3D D20.525.4X,家用电器,499.00,83000,0.98,81000,600,600,300,8300,"博朗 欧乐B（Oralb）', ' 3D声波震动', '充电式', ' 清除牙渍 配EB18、EB50双刷头 P4000",1834943,2018-05-17 23:54:48
京东,https://item.jd.com/10476495567.html,欧乐-B,欧乐-B成人电动牙刷,欧乐-B 博朗（Braun）欧乐B D16.523U 600 3D声波智能成人电动牙刷 蓝色1主体2刷头,家用电器,279.00,1500,0.98,1400,10,10,10,100,"欧乐-B 博朗（Braun）欧乐B D16.523U 600 3D声波智能', ' 蓝色1主体2刷头",10476495567,2018-05-17 23:54:48
